what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040626838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040628822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040677402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040689999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040691065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040694020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040705143
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415040708895
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415040709146
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415040712914
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415040713179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040714033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040716183
activated,editor,com.android.ide.eclipse.adt,23.0.2.1259578,"com.android.ide.eclipse.editors.CommonXmlEditor",1415040716365
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1415040716365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040716955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040718403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040722163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040728849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415040732065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040732460
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1415040737784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415040737931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040741798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040744603
activated,editor,com.android.ide.eclipse.adt,23.0.2.1259578,"com.android.ide.eclipse.editors.CommonXmlEditor",1415040744705
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1415040744706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415040747329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415040747834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040748114
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415040748875
activated,editor,com.android.ide.eclipse.adt,23.0.2.1259578,"com.android.ide.eclipse.editors.CommonXmlEditor",1415040750802
activated,editor,com.android.ide.eclipse.adt,23.0.2.1259578,"com.android.ide.eclipse.editors.CommonXmlEditor",1415040750981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415040751691
activated,editor,com.android.ide.eclipse.adt,23.0.2.1259578,"com.android.ide.eclipse.editors.CommonXmlEditor",1415040752304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415040753305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040753651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415040754411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040754744
activated,editor,com.android.ide.eclipse.adt,23.0.2.1259578,"com.android.ide.eclipse.editors.CommonXmlEditor",1415040755325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040760356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040762962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040789986
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415040791989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040794052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040795685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040798003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040803921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415040806203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040806694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040815250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040815342
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040816499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040817197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040820743
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415040824432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415040825134
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1415040825573
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1415040825835
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1415040826047
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415040827416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040828782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1415040835101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415040835353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040836919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415040840098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040841546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040843882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040844003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040846267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040846409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040847345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415040849111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415040849926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415040851040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040851481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040855121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040861103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040866581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040872409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040876262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040887730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415040889815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040909160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040953005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415040966032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040967418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040972567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415040973913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041032237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041038426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041039606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041043427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041044342
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041045532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041046685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041048410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415041051296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041056537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041057128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041057879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041059427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041063702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041064582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041074442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041075107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041076668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415041078033
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1415041086664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041087799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041088189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041091215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415041094200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1415041096067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415041097229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041099113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041099813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415041101974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041109084
started,bundle,com.android.ide.eclipse.ndk,23.0.2.1259578,"com.android.ide.eclipse.ndk",1415041112120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041116995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041128493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041130117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041169870
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415041170649
activated,view,com.android.ide.eclipse.ddms,23.0.2.1259578,"com.android.ide.eclipse.ddms.views.LogCatView",1415041171849
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415041188012
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415041191547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041196799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041202412
activated,view,com.android.ide.eclipse.ddms,23.0.2.1259578,"com.android.ide.eclipse.ddms.views.LogCatView",1415041268835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041268847
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415041268876
activated,view,com.android.ide.eclipse.ddms,23.0.2.1259578,"com.android.ide.eclipse.ddms.views.LogCatView",1415041268894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041341364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041367647
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415041367684
activated,view,com.android.ide.eclipse.ddms,23.0.2.1259578,"com.android.ide.eclipse.ddms.views.LogCatView",1415041368337
activated,editor,com.android.ide.eclipse.adt,23.0.2.1259578,"com.android.ide.eclipse.editors.CommonXmlEditor",1415041383845
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415041393725
activated,editor,com.android.ide.eclipse.adt,23.0.2.1259578,"com.android.ide.eclipse.editors.CommonXmlEditor",1415041412268
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415041463656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041471887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041494408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041501740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041507274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041515618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041516356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041518966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041524203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1415041524249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041540323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041548390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041550813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041550943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041555737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041560582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041566456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041567310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041567984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041568589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041571348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041576093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041600221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041604755
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041605792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1415041607596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041608738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041614277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1415041614922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1415041615630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041618239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041618793
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1415041621350
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findPrevious",1415041622729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1415041624924
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1415041625849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041626762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041632298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041639543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1415041646119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1415041646972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041648595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041650388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041651656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041655465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041663912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041665463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1415041668553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041676856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041677233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041685935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041687701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041688105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041697893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041699019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041700404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041701111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415041702511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041716120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041718438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041719235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1415041746170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041747806
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1415041755328
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1415041755609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041757024
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415041758390
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1415041758390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041758918
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041763037
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415041765163
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1415041765432
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1415041765641
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1415041767449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041768428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1415041775202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041777029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041780061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041780758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041781665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041783157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041796638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041799094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041799932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041807499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041808928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041809326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041817648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041832709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041836521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041836902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041838381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041843751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415041848607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415041850669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415041852801
